https://github.com/tchiotludo/akhq/pull/2051	7	readability	2025-03-14 21:31:22	fix(masking): Various performance, functional, and readability fixes for JSON-based masking	Several fixes here:  1) I realised after further usage and some extensive testing in more complex scenarios that JSON Arrays weren't handled correctly - they were always either masked at the whole field level (on Mask By Default mode), or left unmasked (on Show By Default mode). Now, the same settings that apply now also apply to nested objects inside arrays, or if the array contains primitives, the higher level array will apply. So for example, given:    ```  address.firstLine  ```    this will now apply to both:    ```  {    "address": {        "firstLine": "value"    }  }  ```  and now also to all the `firstLine` values in an array type, too (this was not working correctly previously):  ```  {    "address": [      {        "firstLine": "value"      },      {        "firstLine": "someOtherValue"      }    ]  }  ```    Primitives will be handled as expected as well, where a filter like:    ```  address.values  ```    would now result that the following object:    ```  {      "address": {        "values": [ "one", "two", "three" ]      }  }  ```    will correctly look like:    ```  {      "address": {        "values": [ "xxxx", "xxxx", "xxxx" ]      }  }  ```    instead of the current:    ```  {      "address": {        "values": "xxxx"      }  }  ```  which is currently losing the format, as well as non-sensitive information such as array length.    2) Some readability improvements & fixes, also updating tests to be uniform, so the exact same test code is not repeated. Now the `JsonMaskerTest` interface defines the core tests the input and output, with the `ShowByDefault` and `MaskByDefault` tests implementing the interface (with their own backing `application.yml` which makes them fit the test criteria) and have their own specific tests written in the class only    3) Small performance improvements, including defining the topic -> filtering keys in the constructor rather than constantly re-evaluating     4) Remove the phrase "Please contact akhq administrator" which is likely to cause confusion and bring people here, when the issue isn't AKHQ but that a record has not fulfilled the criteria for masking
https://github.com/TEAMMATES/teammates/pull/8258	2	readability	2018-01-28 08:40:49	StringHelper: Use functional programming to improve code readability #7838	Fixes #7838    **Outline of Solution**       Tell us how you solved the issue.    I refactored methods to use Java 8's streams API to improve readability. I left some functions untouched because I felt refactoring them would not improve the code quality or I wasn't sure how to refactor them to use streams. Examples of those methods are [`csvToHtmlTable`](https://github.com/darrenwee/teammates/blob/84b3b649d5ac723acf1b2d079ff9e35cd15f75bd/src/main/java/teammates/common/util/StringHelper.java#L332) and [`byteArrayToHexString`](https://github.com/darrenwee/teammates/blob/84b3b649d5ac723acf1b2d079ff9e35cd15f75bd/src/main/java/teammates/common/util/StringHelper.java#L307).    I see #8257 was also filed two hours ago. I posted in #7838 that I would take the issue. Possible to merge the two together?    (sorry for the delay, I'm on vacation and don't have consistent access to my laptop)
https://github.com/TeamNewPipe/NewPipe/pull/7562	9	readability	2021-12-23 22:54:29	Small improvements to code quality and readability	   Hey there. Thank you so much for improving NewPipe, and filling out the details. Having roughly the same layout helps everyone considerably :)     #### What is it?  - [ ] Bugfix (user facing)  - [ ] Feature (user facing)  - [x] Codebase improvement (dev facing)  - [ ] Meta improvement to the project (dev facing)    #### Description of the changes in your PR  - Make `PlayerHolder.bound` private   - Introduce constants for some Strings that indicate no data in `Tab` class  - Add annotations to methods and parameters.  - Replace Jetbrains' `@NotNull` with Androidx' `@NonNull` annotatiation.  - Make class variables static if possible.  - Use constants for some Strings.  - Simplify if conditions.    #### APK testing      Use a new, meaningfully named branch. The name is used as a suffix for the app ID to allow installing and testing multiple versions of NewPipe, e.g. "commentfix", if your PR implements a bugfix for comments. (No names like "patch-0" and "feature-1".)        Remove the following line if you directly link the APK created by the CI pipeline. Directly linking is preferred if you need to let users test.   The APK can be found by going to the "Checks" tab below the title. On the left pane, click on "CI", scroll down to "artifacts" and click "app" to download the zip file which contains the debug APK of this PR.    #### Due diligence  - [x] I read the [contribution guidelines](https://github.com/TeamNewPipe/NewPipe/blob/HEAD/.github/CONTRIBUTING.md).  
https://github.com/testcontainers/testcontainers-java/pull/6625	5	readability	2023-02-16 04:49:41	Ensure readability of MySQL and MariaDB config override	Fixes #914, fixes #4952, supersedes (and heavily based on) #5401.    Most credits to @driverpt!
https://github.com/testng-team/testng/pull/1861	1	readability	2018-07-13 03:55:09	Refactoring ClassHelper for readability.	Also removed getEnclosingClass() which is now  available in JDK itself.    Fixes # .    ### Did you remember to?    - [ ] Add test case(s)  - [ ] Update `CHANGES.txt`    We encourage pull requests that:    * Add new features to TestNG (or)  * Fix bugs in TestNG    If your pull request involves fixing SonarQube issues then we would suggest that you please discuss this with the   [TestNG-dev](https://groups.google.com/forum/#!forum/testng-dev) before you spend time working on it.  
https://github.com/TheAlgorithms/Java/pull/4663	13	readability	2023-10-11 11:59:56	Improved code readability and code quality	+ Fixed typos in several files to improve readability and grammar  + Implemented methods to increase efficiency of algorithms        Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review          For completed items, change [ ] to [x]      - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  
https://github.com/TheAlgorithms/Java/pull/4835	1	readability	2023-10-19 19:02:28	Fixed typo error for better readability	    Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review     Fixed typo error in ColorContrastRatio  Fixes #4717     - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  - [x] All new code is formatted with `clang-format -i --style=file path/to/your/file.java`
https://github.com/TheAlgorithms/Java/pull/4914	1	readability	2023-10-30 22:18:05	Enhance code density and readability	    Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review       Optimized power calculation algorithm for efficiency and add comments for improved readability. Also added Wikipedia link for the mathematical explanation of the algorithm.       For completed items, change [ ] to [x]      - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  - [x] All new code is formatted with `clang-format -i --style=file path/to/your/file.java`
https://github.com/TheAlgorithms/Java/pull/5498	1	readability	2024-10-02 13:55:57	Improve comments & readability in `ClimbingStairs.java`	    Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review       The comment improvements for the `ClimbingStairs` class enhance clarity and adherence to Java documentation standards. The initial comment succinctly explains the problem and provides a detailed example of climbing combinations for five steps. The method-level comment for `numberOfWays` clearly outlines its purpose, input parameters, and return values, including special cases for `n = 0` and `n = 1`. Inline comments within the method further clarify variable roles and loop logic, resulting in more readable and maintainable code.       For completed items, change [ ] to [x]      - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  - [x] All new code is formatted with `clang-format -i --style=file path/to/your/file.java`
https://github.com/TheAlgorithms/Java/pull/5523	2	readability	2024-10-05 12:43:42	Enhance comments & improve readability in `LongestCommonSubsequence.java`	    Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review          For completed items, change [ ] to [x]      - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  - [x] All new code is formatted with `clang-format -i --style=file path/to/your/file.java`
https://github.com/TheAlgorithms/Java/pull/5526	2	readability	2024-10-05 09:47:53	Improve `TrieImp.java` comments, add unit tests and enhance readability	    Thank you for your contribution!  In order to reduce the number of notifications sent to the maintainers, please:  - create your PR as draft, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests,  - make sure that all of the CI checks pass,  - mark your PR as ready for review, cf. https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/changing-the-stage-of-a-pull-request#marking-a-pull-request-as-ready-for-review          For completed items, change [ ] to [x]      - [x] I have read [CONTRIBUTING.md](https://github.com/TheAlgorithms/Java/blob/master/CONTRIBUTING.md).  - [x] This pull request is all my own work -- I have not plagiarized it.  - [x] All filenames are in PascalCase.  - [x] All functions and variable names follow Java naming conventions.  - [x] All new algorithms have a URL in their comments that points to Wikipedia or other similar explanations.  - [x] All new code is formatted with `clang-format -i --style=file path/to/your/file.java`
https://github.com/TNG/ArchUnit/pull/369	4	readability	2021-05-24 11:26:49	Improve Cycle Violation Report Readability	There was more code duplication in my changes than I'd hoped there to be, but without more time diving into how the integration tests work, I'm unsure if there is a slicker way to do it.    With this PR, cycle output is now:    ```  Cycle detected: Slice onedependency ->                   Slice thirtydependencies ->                   Slice threedependencies ->                   Slice onedependency      1. Dependencies of Slice onedependency          - Field  com.tngtech.archunit.library.dependencies.testexamples.cyclewithunbalanceddependencies.onedependency.OneDependency.dependency1> has type  com.tngtech.archunit.library.dependencies.testexamples.cyclewithunbalanceddependencies.thirtydependencies.ThirtyDependencies> in (OneDependency.java:0)      2. Dependencies of Slice thirtydependencies          - Field  com.tngtech.archunit.library.dependencies.testexamples.cyclewithunbalanceddependencies.thirtydependencies.ThirtyDependencies.dependency10> has type  com.tngtech.archunit.library.dependencies.testexamples.cyclewithunbalanceddependencies.threedependencies.ThreeDependencies> in (ThirtyDependencies.java:0)          - Field  com.tngtech.archunit.library.dependencies ...  ```
https://github.com/tokiwa-software/fuzion/pull/783	1	readability	2022-12-13 15:09:42	ast: isSpecialWrtArgs, improve comment readability	
https://github.com/tokiwa-software/fuzion/pull/2610	5	readability	2024-03-04 12:41:41	fe: attempt to improve readability of code of `Impl`	    Please describe your changes here, explain what effect this PR will have and how  this is achieved.  Refer to the # of the issue this PR addresses.  Make  sure the tests run successfully using `make run_tests`.       - [x] I have read and accept the [Tokiwa Software Fuzion Contributor Agreement](https://github.com/tokiwa-software/fuzion/blob/main/CONTRIBUTOR_LICENSE_AGREEMENT.md).  
https://github.com/TownyAdvanced/SiegeWar/pull/295	1	readability	2021-06-26 11:17:28	Config file readability improvements	#### Description:   - Config file readability improvements.  - No functional changes.  - Mostly just adding section headers for existing sections.    ____  #### New Nodes/Commands/ConfigOptions:   N/A    ____  #### Relevant Issue ticket:  N/A    ____  - [x] I have tested this pull request for defects on a server.     By making this pull request, I represent that I have the right to waive copyright and related rights to my contribution, and agree that all copyright and related rights in my contributions are waived, and I acknowledge that the TownyAdvanced organization has the copyright to use and modify my contribution under the SiegeWar [License](https://github.com/TownyAdvanced/SiegeWar/blob/master/LICENSE.md) for perpetuity.  
https://github.com/trinodb/trino/pull/371	3	readability	2019-03-05 11:04:19	Refactor test code for readability	* extract `queryTypeSelectionCriteria` method  * reorder methods so that helper methods are last  * merge `testInvalidQueryTypeConfiguration`, `testNonExistentGroup` with    other `testInvalid` test cases
https://github.com/quelea-projection/Quelea/pull/489	1	readability	2021-10-09 22:25:05	Replaced magic constant on CreateTimerPanel with a specific variable for readability	
https://github.com/trinodb/trino/pull/6047	10	readability	2020-11-24 11:04:33	Improve readability of product tests execution logs	This PR modifies how different information is displayed while running product tests. Here are the examples:    * List of containers that are created during the environment startup:    ```  +---------------+-------------------+---------------------------+---------+----------------------------------------------------------------------------+  |     container |              name |                     image | startup |                                                                      ports |  +---------------+-------------------+---------------------------+---------+----------------------------------------------------------------------------+  |         tests |         ptl-tests |  prestodev/centos6-oj8:34 |  7.77ms |                                                                            |  | presto-master | ptl-presto-master | prestodev/centos7-oj11:34 |  44.02s |                                                                       8080 |  | hadoop-master | ptl-hadoop-master |  prestodev/hdp2.6-hive:34 |  22.89s | 1180, 8020, 8042, 8088, 9000, 9083, 9864, 9870, 10000, 19888, 50070, 50075 |  +---------------+-------------------+---------------------------+---------+----------------------------------------------------------------------------+  ```    * List of test runs in a suite:    ```  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  |                                                 environment |             groups | excluded groups |                                              tests | excluded tests |  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  |                                               multinode-tls |              smoke |     skip_on_cdh |                                                    |                |  |                                                             |                cli |         iceberg |                                                    |                |  |                                                             |           group-by |                 |                                                    |                |  |                                                             |               join |                 |                                                    |                |  |                                                             |                tls |                 |                                                    |                |  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  |                                      multinode-tls-kerberos |                cli |     skip_on_cdh |                                                    |                |  |                                                             |           group-by |         iceberg |                                                    |                |  |                                                             |               join |                 |                                                    |                |  |                                                             |                tls |                 |                                                    |                |  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  | singlenode-kerberos-hdfs-impersonation-with-wire-encryption |    storage_formats |     skip_on_cdh |                                                    |                |  |                                                             |                cli |         iceberg |                                                    |                |  |                                                             | hdfs_impersonation |                 |                                                    |                |  |                                                             |      authorization |                 |                                                    |                |  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  | singlenode-kerberos-hdfs-impersonation-with-data-protection |                    |     skip_on_cdh | TestHiveStorageFormats.testOrcTableCreatedInPresto |                |  |                                                             |                    |         iceberg |                TestHiveCreateTable.testCreateTable |                |  +-------------------------------------------------------------+--------------------+-----------------+----------------------------------------------------+----------------+  ```    * Suite results:    ```  +----------------------------------+------------+-------------+----------------+---------+---------+--------------------------+  |                               id |      suite | environment |         config |  status | elapsed |                    error |  +----------------------------------+------------+-------------+----------------+---------+---------+--------------------------+  | 86c31ba456914714acb8d4b3f795876e | suite-test |  singlenode | config-default | SUCCESS |   1.39m |                        - |  | 65254e18fad84b84bb68d16847b1119e | suite-test |   multinode | config-default |  FAILED |   1.60m | Tests exited with code 1 |  +----------------------------------+------------+-------------+----------------+---------+---------+--------------------------+  ```    The `suite run id` was changed from a numeric index to a random UUID. I've added a marker in the suite execution that allows to quickly find where the suite started and finished.
https://github.com/trinodb/trino/pull/9958	2	readability	2021-11-17 12:30:32	Use more functional style to improve code readability	
https://github.com/trinodb/trino/pull/13941	266	readability	2022-09-05 14:20:03	Leverage Optional.orElseThrow to increase code readability	Use of `Optional.orElseThrow` allows to verify the optional is not empty  before assigning to a variable. This subsequently removes need for  `Optional.get()` calls.      --------------  please ignore this section    - [ ] a checkbox  - [ ] another checkbox  
https://github.com/trinodb/trino/pull/15908	3	readability	2023-02-01 12:27:06	Break long ci.yml condition for readability	
https://github.com/trinodb/trino/pull/17206	5	readability	2023-04-25 01:51:55	Improve code readability with QueryTracker#hasQuery	## Description    Add a method to QueryTracker to test if query is still within history without need to allocate new Optional each time.        Provide details that would help an engineer who is unfamiliar with this part of the code.    ## Additional context and related issues       Mark the appropriate option with an (x). Propose a release note if you can.    ## Release notes    (x) This is not user-visible or docs only and no release notes are required.  ( ) Release notes are required, please propose a release note for me.  ( ) Release notes are required, with the following suggested text:    
https://github.com/typetools/checker-framework/pull/3918	5	readability	2020-11-23 17:06:40	Change boolean to enum for readability; fixes #3390	Fixes #3390
https://github.com/quickfix-j/quickfixj/pull/347	3	readability	2021-09-26 22:41:02	Add methods to `FieldMap` API to make it usable in for-each loop	FieldMap already provides iterator() to inspect all fields, however does not implement Iterable - and so can't be used in for-each loop. This PR adds Iterable interface, as well as groupKeys() which exposes group keys as Iterable.  The motivation for the change is that in some cases it is useful to traverse message as a tree of key-value pairs - e.g. when visualising message structure in UI, or transforming it to another intermediate representation. Being able to iterate in a more idiomatic Collection-like way improves readability of such code.    I was thinking about marking iterator() and groupKeyIterator() as deprecated - I don't see any advantages of those methods over Iterable. In the end decided to not do this for the first cut, but they can be eventually retired.
https://github.com/undertow-io/undertow/pull/850	1	readability	2020-09-11 08:28:10	[UNDERTOW-1779] Mark several fields of Http2Channel as final	No impact, this simply marks an immutable field final for  readability.
https://github.com/randoop/randoop/pull/1026	4	readability	2022-03-21 19:50:45	Undo refactorings in deb125dab8 that hurt readability	
https://github.com/redhat-developer/intellij-tekton/pull/383	2	readability	2021-03-12 12:56:38	refactor: extracted methods in StartAction for improved maintability	extracted smaller methods to improved readability/maintainability (simplifies #331)
https://github.com/Unleash/unleash-client-java/pull/130	3	readability	2021-03-16 13:53:37	chore: Use getOrDefault instead of Optional.ofNullable.orElse to aid in readability	No functional change here. Just making code easier to read/reason about
https://github.com/usnistgov/metaschema-java/pull/240	1	readability	2023-10-20 14:24:49	Refactor Metapath CST range tests for readability	# Committer Notes    This change was discussed and agreed upon while pairing for an unrelated issue in #239, so I am pointing this PR directly to develop to be merged in separately.    ### All Submissions:    - [x] Have you followed the guidelines in our [Contributing](https://github.com/usnistgov/metaschema/blob/master/CONTRIBUTING.md) document?  - [x] Have you checked to ensure there aren't other open [Pull Requests](https://github.com/usnistgov/metaschema/pulls) for the same update/change?  - [x] Have you squashed any non-relevant commits and commit messages? \\[[instructions](https://git-scm.com/book/en/v2/Git-Tools-Rewriting-History)\\]  - [x] Do all automated CI/CD checks pass?    ### Changes to Core Features:    - [x] Have you added an explanation of what your changes do and why you'd like us to include them?  - ~Have you written new tests for your core changes, as applicable?~ This is a change to an existing test.  - ~Have you included examples of how to use your new feature(s)?~  - ~Have you updated all website](https://pages.nist.gov/metaschema) and readme documentation affected by the changes you made? Changes to the website can be made in the website/content directory of your branch.~  
https://github.com/virtualcell/vcell/pull/164	3	readability	2022-07-18 14:17:14	Cli readability	minor reorganization to reduce static variables and clarify flow of control for Omex exporting.
https://github.com/vividus-framework/vividus/pull/1374	7	readability	2021-01-21 15:32:14	[bdd-engine] Improve readability of log message about variable saving	
https://github.com/vividus-framework/vividus/pull/3996	4	readability	2023-05-30 07:48:00	Improve readability in StringComparisonRule	
https://github.com/wildfly-security/wildfly-elytron/pull/1968	1	readability	2023-09-22 22:48:21	ELY-2616: Replacing switch statement by if statements to increase readability	https://issues.redhat.com/browse/ELY-2616
https://github.com/wildfly-security/wildfly-elytron/pull/2015	1	readability	2024-03-08 18:01:48	ELY-2594 Changed switch to if-else to increase readability for Elytro 	 nXmlParser  updates made to https://github.com/wildfly-security/wildfly-elytron/pull/1978  issue: https://issues.redhat.com/browse/ELY-2594
https://github.com/wildfly/wildfly-core/pull/4231	1	readability	2020-06-22 08:53:31	[WFCORE-5006] Improve readability of domain host controller server logs in tests	This PR does the following:  - adds host name information to HostController start and started log messages to allow differentiating between multiple HostController instances on the same host, which often arises in domain test cases.     More details: https://issues.redhat.com/browse/WFCORE-5006
https://github.com/wso2/carbon-identity-framework/pull/4782	5	readability	2023-08-02 05:12:02	Add Comments and Improve Readability in Admin Service Clients	### Proposed changes in this pull request    $subject      ### When should this PR be merged    [Please describe any preconditions that need to be addressed before we  can merge this pull request.]      ### Follow up actions    [List any possible follow-up actions here; for instance, testing data  migrations, software that we need to install on staging and production  environments.]    -      ### Checklist (for reviewing)    #### General    - [ ] **Is this PR explained thoroughly?** All code changes must be accounted for in the PR description.  - [ ] **Is the PR labeled correctly?**    #### Functionality    - [ ] **Are all requirements met?** Compare implemented functionality with the requirements specification.  - [ ] **Does the UI work as expected?** There should be no Javascript errors in the console; all resources should load. There should be no unexpected errors. Deliberately try to break the feature to find out if there are corner cases that are not handled.    #### Code    - [ ] **Do you fully understand the introduced changes to the code?** If not ask for clarification, it might uncover ways to solve a problem in a more elegant and efficient way.  - [ ] **Does the PR introduce any inefficient database requests?** Use the debug server to check for duplicate requests.  - [ ] **Are all necessary strings marked for translation?** All strings that are exposed to users via the UI must be [marked for translation](https://docs.djangoproject.com/en/1.10/topics/i18n/translation/).    #### Tests    - [ ] **Are there sufficient test cases?** Ensure that all components are tested individually; models, forms, and serializers should be tested in isolation even if a test for a view covers these components.  - [ ] **If this is a bug fix, are tests for the issue in place?**  There must be a test case for the bug to ensure the issue won t regress. Make sure that the tests break without the new code to fix the issue.  - [ ] **If this is a new feature or a significant change to an existing feature?** has the manual testing spreadsheet been updated with instructions for manual testing?    #### Security    - [ ] **Confirm this PR doesn't commit any keys, passwords, tokens, usernames, or other secrets.**  - [ ] **Are all UI and API inputs run through forms or serializers?**  - [ ] **Are all external inputs validated and sanitized appropriately?**  - [ ] **Does all branching logic have a default case?**  - [ ] **Does this solution handle outliers and edge cases gracefully?**  - [ ] **Are all external communications secured and restricted to SSL?**    #### Documentation    - [ ] **Are changes to the UI documented in the platform docs?** If this PR introduces new platform site functionality or changes existing ones, the changes should be documented.  - [ ] **Are changes to the API documented in the API docs?** If this PR introduces new API functionality or changes existing ones, the changes must be documented.  - [ ] **Are reusable components documented?** If this PR introduces components that are relevant to other developers (for instance a mixin for a view or a generic form) they should be documented in the Wiki.  
https://github.com/wso2/carbon-identity-framework/pull/6167	1	readability	2024-12-02 05:19:29	Rename variable for readability	### Proposed changes in this pull request    $subject    ### Related Issue    - https://github.com/wso2-enterprise/asgardeo-product/issues/27603
https://github.com/xm-online/xm-commons/pull/74	4	readability	2019-10-23 10:38:05	Feature 21597/improve logs readability	
https://github.com/zowe/api-layer/pull/726	4	readability	2020-06-25 11:36:19	Move and rename CORS related tests for improved readability	Signed-off-by: Jakub Balhar  jakub.balhar@broadcom.com>    # Description    Move CORS related tests into separate package and group in classes together relevant tests.    Fixes # (issue)    #384    ## Type of change    - [x] Refactoring    # Checklist:    - [x] My code follows the style guidelines of this project  - [x] I have performed a self-review of my own code  - [x] I have commented my code, particularly in hard-to-understand areas  - [x] I have made corresponding changes to the documentation  - [x] My changes generate no new warnings  - [x] I have added tests that prove my fix is effective or that my feature works  - [x] New and existing unit tests pass locally with my changes  - [x] Any dependent changes have been merged and published in downstream modules    For more details about how should the code look like read the [Contributing guideline](https://github.com/zowe/api-layer/blob/master/CONTRIBUTING.md)  
https://github.com/zowe/api-layer/pull/948	4	readability	2020-11-26 08:36:10	Improve readability of the startup checker	Signed-off-by: Jakub Balhar  jakub.balhar@broadcom.com>    # Description  Improve the readability of the logs in the context of the startup checking. Also by default set DEBUG on the test code.     Linked to #860 
https://github.com/actiontech/dble/pull/3014	1	readability	2021-12-22 07:11:14	inner-1471:  Improve readability	Signed-off-by: dcy  dcy10000@gmail.com>    Reason:         Improve inner-1471:  Improve readability  Type:      Improve    Influences        fix xx  
https://github.com/albertogoffi/toradocu/pull/152	1	readability	2017-06-14 12:31:36	Improve ReturnTranslator readability	
https://github.com/alibaba/nacos/pull/8022	1	readability	2022-03-30 01:25:11	Improve the code readability of TimerContext replace if with switch case	Please do not create a Pull Request without creating an issue first.    ## What is the purpose of the change    Improve the code readability of TimerContext replace if with switch case    ## Brief changelog    XX    ## Verifying this change    XXXX    Follow this checklist to help us incorporate your contribution quickly and easily:    * [ ] Make sure there is a Github issue filed for the change (usually before you start working on it). Trivial changes like typos do not require a Github issue. Your pull request should address just this issue, without pulling in other changes - one PR resolves one issue.  * [ ] Format the pull request title like `[ISSUE #123] Fix UnknownException when host config not exist`. Each commit in the pull request should have a meaningful subject line and body.  * [ ] Write a pull request description that is detailed enough to understand what the pull request does, how, and why.  * [ ] Write necessary unit-test to verify your logic correction, more mock a little better when cross module dependency exist. If the new feature or significant change is committed, please remember to add integration-test in [test module](https://github.com/alibaba/nacos/tree/master/test).  * [ ] Run `mvn -B clean package apache-rat:check findbugs:findbugs -Dmaven.test.skip=true` to make sure basic checks pass. Run `mvn clean install -DskipITs` to make sure unit-test pass. Run `mvn clean test-compile failsafe:integration-test`  to make sure integration-test pass.    
https://github.com/alibaba/nacos/pull/9108	7	readability	2022-09-07 08:24:22	[ISSUE#9013] Do some refactor for readability.	Please do not create a Pull Request without creating an issue first.    ## What is the purpose of the change    For #9013 .    ## Brief changelog    - Refactor DefaultClientConfig for readability  - Rename DefaultClientConfig > DefaultGrpcClientConfig  - only load grpc config from system one time.    ## Verifying this change    Follow this checklist to help us incorporate your contribution quickly and easily:    * [x] Make sure there is a Github issue filed for the change (usually before you start working on it). Trivial changes like typos do not require a Github issue. Your pull request should address just this issue, without pulling in other changes - one PR resolves one issue.  * [x] Format the pull request title like `[ISSUE #123] Fix UnknownException when host config not exist`. Each commit in the pull request should have a meaningful subject line and body.  * [x] Write a pull request description that is detailed enough to understand what the pull request does, how, and why.  * [x] Write necessary unit-test to verify your logic correction, more mock a little better when cross module dependency exist. If the new feature or significant change is committed, please remember to add integration-test in [test module](https://github.com/alibaba/nacos/tree/master/test).  * [x] Run `mvn -B clean package apache-rat:check findbugs:findbugs -Dmaven.test.skip=true` to make sure basic checks pass. Run `mvn clean install -DskipITs` to make sure unit-test pass. Run `mvn clean test-compile failsafe:integration-test`  to make sure integration-test pass.    
https://github.com/all-of-us/workbench/pull/3252	2	readability	2020-03-16 19:21:08	[RW-4412][RISK=NO]Format Dataset builder SQL query for readability	I used hibernate's BasicFormatterImpl that formats the SQL hence now we have query from dataset as follows in notebook     For R:      img width="1028" alt="Screen Shot 2020-03-12 at 11 01 36 PM" src="https://user-images.githubusercontent.com/34481816/76585847-d4301300-64b5-11ea-983f-9e03b94c8a5b.png">    For python   img width="1187" alt="Screen Shot 2020-03-12 at 10 58 28 PM" src="https://user-images.githubusercontent.com/34481816/76585854-de521180-64b5-11ea-81ca-5a5593604c65.png">      ---  **PR checklist**    - [ ] This PR meets the Acceptance Criteria in the JIRA story  - [ ] The JIRA story has been moved to Dev Review  - [ ] This PR includes appropriate unit tests  - [ ] I have run and tested this change locally  - [ ] If this includes an API change, I have updated the appropriate Swagger definitions and notified API consumers  - [ ] If this includes a new feature flag, I have created and linked new JIRA tickets to (a) turn on the feature flag and (b) remove it later  
